sys_RespNum,sys_StartTime,sys_EndTime,sys_ElapsedTime,sys_SumPageTimes,sys_StartTimeStamp,sys_EndTimeStamp,sys_DataSource,sys_RespStatus,sys_RespRemoved,sys_DispositionCode,sys_LastQuestion,sys_UserJavaScript,sys_UserAgent,sys_OperatingSystem,sys_Browser,sys_IPAddress,sys_ScreenWidth,sys_CAPIDeviceID,PROLIFICPID,SESSIONID,SURVEYID,Q1,Q2,Q3,Q4,CBC_Random1,CBC_Random2,CBC_Random3,CBC_Random4,CBC_Random5,CBC_Random6,CBC_Random7,CBC_Random8,CBC_Random9,CBC_Random10,CBC_Random11,CBC_Random12,CBCSwipe_Con1,CBCSwipe_Con2,CBCSwipe_Con3,CBCSwipe_Con4,CBCSwipe_Con5,CBCSwipe_Con6,CBCSwipe_Con7,CBCSwipe_Con8,CBCSwipe_Con9,CBCSwipe_Con10,CBCSwipe_Con11,CBCSwipe_Con12,CBCSwipe_Con13,CBCSwipe_Con14,CBCSwipe_Con15,CBCSwipe_Con16,CBCSwipe_Con17,CBCSwipe_Con18,CBCSwipe_Con19,CBCSwipe_Con20,CBCSwipe_Con21,CBCSwipe_Con22,CBCSwipe_Con23,CBCSwipe_Con24,CBCSwipe_Con25,CBCSwipe_Con26,CBCSwipe_Con27,CBCSwipe_Con28,CBCSwipe_Con29,CBCSwipe_Con30,CBCSwipe_Con31,CBCSwipe_Con32,CBCSwipe_Con33,CBCSwipe_Con34,CBCSwipe_Con35,CBCSwipe_Con36,Gender,Age,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_7,Education,Income,Experience,Satisfaction_1,Satisfaction_2,Satisfaction_3,Satisfaction_4,Satisfaction_5,Satisfaction_6,Satisfaction_7,sys_CBCVersion_CBC,sys_CBCDesignID_CBC,sys_pagetime_1,sys_pagetime_2,sys_pagetime_3,sys_pagetime_4,sys_pagetime_5,sys_pagetime_6,sys_pagetime_7,sys_pagetime_8,sys_pagetime_9,sys_pagetime_10,sys_pagetime_11,sys_pagetime_12,sys_pagetime_13,sys_pagetime_14,sys_pagetime_15,sys_pagetime_16,sys_pagetime_17,sys_pagetime_18,sys_pagetime_19,sys_pagetime_20,sys_pagetime_21,sys_pagetime_22,sys_pagetime_23,sys_pagetime_24,sys_pagetime_25,sys_pagetime_26,sys_pagetime_27
122,10 Mar 2023 - 20:05:12 MST,10 Mar 2023 - 20:07:29 MST,137,136,1678503912,1678504049,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2600:1700:7e41:1a00:f1bd:edf5:3a35:73b1,390,,5e9a88f584cdf412bdb172b7,640befb9c6ce2cab6156a494,64024c13edfbd03a3efa7bb9,2,1,3,2,3,2,4,1,3,4,1,1,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,1,0,0,0,5,6,3,1,0,0,0,1,0,0,122,CBC1_1674746525_6,,4,2,3,7,11,19,14,12,7,5,4,5,4,4,3,4,5,,,3,2,4,3,3,3,5
123,10 Mar 2023 - 20:05:22 MST,10 Mar 2023 - 20:09:12 MST,230,229,1678503922,1678504152,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 6.0.1; SM-S727VL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Mobile Safari/537.36",Android 6.0.1,Chrome 106.0.0.0,2600:100f:b007:618e:d54a:af95:fd15:d024,360,,60e25008f1ecf0be303353bb,640befcfe0dea7e9d74dd064,64024c13edfbd03a3efa7bb9,5,2,4,7,5,5,2,5,5,3,5,5,5,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,1,0,0,0,0,0,0,5,5,2,1,0,0,1,1,0,0,123,CBC1_1674746525_6,,17,5,4,11,19,17,10,21,10,10,11,10,8,8,7,11,6,,,5,5,4,4,4,5,17
124,10 Mar 2023 - 20:05:32 MST,10 Mar 2023 - 20:08:14 MST,162,161,1678503932,1678504094,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; SM-N970U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 12,Chrome 111.0.0.0,2600:1700:2640:4400:2c8a:f3e7:cbff:e31b,458,,5cc99b0973d6e70001c2fc87,640befd34573188f1256a494,64024c13edfbd03a3efa7bb9,5,1,4,5,3,2,5,2,2,4,3,3,5,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,0,0,0,0,0,0,3,2,2,1,0,0,1,0,0,0,124,CBC1_1674746525_6,,7,3,4,11,10,20,16,12,10,5,4,7,9,7,6,5,6,,,2,2,1,2,4,2,6
125,10 Mar 2023 - 20:06:33 MST,10 Mar 2023 - 20:14:29 MST,476,473,1678503993,1678504469,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.1 Mobile/15E148 Safari/604.1",,Safari 604.1,217.180.232.108,390,,63d03c4a61145e60f5e99453,640bf025991255bc0156a44e,64024c13edfbd03a3efa7bb9,3,1,4,7,5,4,3,4,1,4,3,4,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,0,0,0,0,1,5,7,2,1,0,0,0,1,0,0,125,CBC1_1674746525_6,,29,5,7,19,11,65,20,21,45,96,21,16,20,22,9,13,10,,,3,6,5,6,4,5,15
126,10 Mar 2023 - 20:07:24 MST,10 Mar 2023 - 20:11:49 MST,265,265,1678504044,1678504309,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-S506DL) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/20.0 Chrome/106.0.5249.126 Mobile Safari/537.36",Android 11,Chrome 106.0.5249.126,162.233.14.252,412,,5fc803709e587e1295172443,640bf051d9b577b83756a472,64024c13edfbd03a3efa7bb9,3,2,4,7,4,5,2,5,1,5,4,5,2,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,5,1,3,1,0,1,1,1,0,0,126,CBC1_1674746525_6,,9,4,26,15,17,39,11,12,10,12,9,10,12,7,8,8,7,,,5,5,4,4,5,10,16
127,10 Mar 2023 - 20:08:11 MST,10 Mar 2023 - 20:11:45 MST,214,213,1678504091,1678504305,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; Pixel 6 Pro) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,98.234.191.96,412,,63fd35bf37826f912e9d91a6,640bf08c687cedd4cf0c79d7,64024c13edfbd03a3efa7bb9,3,2,4,7,1,1,3,4,4,3,1,2,4,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,5,4,2,0,0,0,0,1,0,0,127,CBC1_1674746525_6,,19,2,3,11,14,13,14,13,7,15,39,9,7,5,3,10,4,,,3,3,3,3,3,3,7
128,10 Mar 2023 - 20:09:13 MST,10 Mar 2023 - 20:11:16 MST,123,121,1678504153,1678504276,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2a09:bac2:789b:8c::e:298,375,,5ebf5264a1700d331489cf8b,640bf0bbd234bb22504dd069,64024c13edfbd03a3efa7bb9,4,2,4,4,1,3,5,5,5,1,1,5,5,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,6,6,2,1,0,1,1,1,0,0,128,CBC1_1674746525_6,,4,2,3,6,3,9,8,6,10,7,5,4,9,6,7,7,5,,,2,3,3,3,2,3,4
129,10 Mar 2023 - 20:09:14 MST,10 Mar 2023 - 20:14:43 MST,329,325,1678504154,1678504483,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 9; LG-H873) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 9,Chrome 110.0.0.0,98.22.228.21,360,,60289c29ce71f94073a221ab,640bf0b2db3f943d28d9470c,64024c13edfbd03a3efa7bb9,5,2,4,4,5,5,1,1,5,1,5,3,1,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,5,1,2,1,0,1,0,0,1,0,129,CBC1_1674746525_6,,13,16,7,16,7,52,9,9,10,17,14,16,7,8,7,11,15,,,5,41,5,5,6,9,20
130,10 Mar 2023 - 20:09:54 MST,10 Mar 2023 - 20:17:01 MST,427,426,1678504194,1678504621,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:19d:300:e2f0:d54e:d97b:e7f5:694d,375,,63387c9062aa152eb6651c78,640bf0b7a0e6da953286b5fa,64024c13edfbd03a3efa7bb9,4,2,4,1,3,4,4,4,3,4,3,1,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,5,1,2,0,0,0,0,1,0,0,130,CBC1_1674746525_6,,24,4,6,9,21,57,38,24,26,55,17,13,13,15,14,34,11,,,5,4,6,4,6,5,15
131,10 Mar 2023 - 20:10:22 MST,10 Mar 2023 - 20:14:46 MST,264,262,1678504222,1678504486,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) FxiOS/110.2  Mobile/15E148 Safari/605.1.15",,Safari 605.1.15,2600:1700:2d52:4350:ec91:7f4f:9ea1:61fb,414,,630981b0f861918e8174a43e,640bf0cbf4665e9761fa4ec5,64024c13edfbd03a3efa7bb9,3,2,4,5,3,1,1,4,2,1,4,3,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,6,2,2,0,0,0,0,1,0,0,131,CBC1_1674746525_6,,5,3,3,8,19,31,39,17,12,20,11,13,11,10,13,11,14,,,3,2,2,4,3,2,6
132,10 Mar 2023 - 20:10:23 MST,10 Mar 2023 - 20:13:04 MST,161,159,1678504223,1678504384,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,2600:100e:b180:587e:c01b:cb0a:3678:fa51,384,,63ed1619694e2efdb6d975d3,640bf106c320b934b6ef93d6,64024c13edfbd03a3efa7bb9,4,2,4,2,4,3,1,1,4,2,1,2,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,4,1,2,1,0,0,0,0,0,0,132,CBC1_1674746525_6,,13,3,4,10,9,25,11,8,9,9,10,5,3,3,5,5,4,,,3,3,4,3,2,4,4
133,10 Mar 2023 - 20:10:24 MST,10 Mar 2023 - 20:14:31 MST,247,243,1678504224,1678504471,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,65.33.47.254,412,,5d8aa167b7feb8001af39ccc,640bf106121830e759a49337,64024c13edfbd03a3efa7bb9,2,2,4,1,2,2,4,1,4,2,4,2,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,3,4,2,0,0,1,1,1,0,0,133,CBC1_1674746525_6,,6,3,5,8,15,28,24,12,9,18,16,10,12,12,11,10,10,,,3,2,2,3,4,3,17
134,10 Mar 2023 - 20:10:28 MST,10 Mar 2023 - 20:16:04 MST,336,333,1678504228,1678504564,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 10; LGL322DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 10,Chrome 110.0.0.0,67.6.207.35,360,,5f6ac3f62c65e21a96d0a5e1,640bf0df9f9297c57b4be647,64024c13edfbd03a3efa7bb9,6,1,2,,1,5,2,5,5,5,5,4,3,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,0,0,0,0,0,0,5,2,2,0,0,0,1,1,0,0,134,CBC1_1674746525_6,,14,34,5,,17,56,12,15,15,10,24,11,16,17,8,11,23,,,4,4,4,3,10,4,16
135,10 Mar 2023 - 20:10:31 MST,10 Mar 2023 - 20:14:43 MST,252,248,1678504231,1678504483,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2603:8001:9900:7d46:a15d:76c5:94aa:944,428,,62f472ab95a96afabd6680aa,640bf1078c592fb3f386b5fb,64024c13edfbd03a3efa7bb9,4,1,3,4,2,4,2,1,3,1,1,3,3,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,3,3,2,0,0,0,0,1,0,0,135,CBC1_1674746525_6,,11,3,3,8,8,18,16,7,23,12,6,42,9,14,25,7,11,,,2,3,2,2,4,1,11
136,10 Mar 2023 - 20:10:32 MST,10 Mar 2023 - 20:15:06 MST,274,269,1678504232,1678504506,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,47.218.23.156,375,,63f78562025efa33848066cf,640bf0f0991255bc0156a45f,64024c13edfbd03a3efa7bb9,4,2,4,4,4,4,1,4,1,1,4,3,4,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,6,5,2,1,0,1,1,1,0,0,136,CBC1_1674746525_6,,9,4,4,10,12,33,57,12,21,11,7,11,10,13,9,11,8,,,3,2,3,4,4,4,7
137,10 Mar 2023 - 20:11:09 MST,10 Mar 2023 - 20:14:46 MST,217,217,1678504269,1678504486,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-S918U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2600:1700:6c25:d010:8c34:cc3d:6601:9144,749,,5eb080ccaf87d11143472477,640bf1411101b0a792bcd38e,64024c13edfbd03a3efa7bb9,4,1,3,2,2,1,2,3,3,2,1,1,5,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,1,1,0,1,0,4,5,2,1,0,1,0,1,0,0,137,CBC1_1674746525_6,,7,3,5,12,20,31,13,10,12,7,6,8,10,12,8,13,8,,,3,3,5,3,3,3,12
138,10 Mar 2023 - 20:11:18 MST,10 Mar 2023 - 20:44:13 MST,1975,1972,1678504278,1678506253,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2603:8001:44f0:3e0:54a1:9c4a:84f3:ce83,375,,592bb32c943e670001cde123,640bf0e3a88e67c20aa9ebf8,64024c13edfbd03a3efa7bb9,1,1,2,2,1,3,3,5,4,2,1,1,3,5,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,5,5,2,1,0,1,0,1,0,0,138,CBC1_1674746525_6,,39,4,4,5,1787,16,12,7,5,7,5,10,11,8,8,8,7,,,3,4,3,5,3,3,8
139,10 Mar 2023 - 20:11:31 MST,10 Mar 2023 - 20:16:47 MST,316,313,1678504291,1678504607,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2600:387:8:11::1a,414,,5e718a10031ef50be0aa2092,640bf157a1a80e7c62f4a6fd,64024c13edfbd03a3efa7bb9,6,2,4,,5,5,4,5,5,3,5,5,3,5,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,1,0,0,0,2,5,2,0,0,0,0,1,0,0,139,CBC1_1674746525_6,,5,3,2,,13,80,35,16,16,6,13,9,13,36,11,9,16,,,3,2,3,3,5,5,9
140,10 Mar 2023 - 20:11:35 MST,10 Mar 2023 - 20:25:13 MST,818,816,1678504295,1678505113,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 11; A509DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 11,Chrome 110.0.0.0,104.139.60.85,360,,5e03f8517f08edece67a3137,640bf12975c05f44b84dd059,64024c13edfbd03a3efa7bb9,2,2,4,2,2,4,2,2,2,1,2,2,3,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,5,4,2,1,0,1,0,1,0,0,140,CBC1_1674746525_6,,39,6,15,45,56,38,39,55,34,23,39,113,122,29,31,23,57,,,7,4,5,5,8,11,12
141,10 Mar 2023 - 20:11:59 MST,10 Mar 2023 - 20:29:03 MST,1024,1024,1678504319,1678505343,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 12; SM-S136DL) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 12,Chrome 110.0.0.0,2600:8807:8090:7700:79dc:a410:db9e:3324,384,,5512eba6fdf99b7e1fb1be23,640bf16e4b74cdc9a76ce6ae,64024c13edfbd03a3efa7bb9,2,2,4,2,4,4,3,2,4,1,3,1,1,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,0,0,0,0,0,4,3,2,0,0,0,1,0,0,0,141,CBC1_1674746525_6,,5,4,3,8,11,41,17,173,14,12,33,424,20,17,178,26,12,,,3,2,3,5,3,3,7
142,10 Mar 2023 - 20:12:01 MST,10 Mar 2023 - 20:14:49 MST,168,167,1678504321,1678504489,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:100f:b087:1eb5:491d:2dc1:d0ff:8e26,390,,59daff10e776fd00015ec7ec,640bf153934af815e16d35b1,64024c13edfbd03a3efa7bb9,2,2,4,1,5,3,2,3,5,1,3,4,5,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,0,0,5,2,2,0,0,0,1,0,0,0,142,CBC1_1674746525_6,,8,3,3,6,15,20,8,8,8,8,7,8,7,7,6,8,10,,,2,3,3,4,4,3,8
143,10 Mar 2023 - 20:12:11 MST,10 Mar 2023 - 20:14:16 MST,125,125,1678504331,1678504456,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1",,Safari 604.1,2600:1700:df50:edd0:18b1:aef3:4cab:c996,375,,5da94705e3c5970011b6a8a7,640bf17833cd3908f42a7643,64024c13edfbd03a3efa7bb9,2,1,2,5,3,1,3,4,4,4,3,2,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,0,1,0,0,0,5,5,2,0,0,0,1,0,0,0,143,CBC1_1674746525_6,,10,3,3,6,3,9,6,7,6,9,5,4,4,5,5,6,4,,,3,3,3,3,4,3,11
144,10 Mar 2023 - 20:12:14 MST,10 Mar 2023 - 20:16:37 MST,263,259,1678504334,1678504597,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_7_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.6.4 Mobile/15E148 Safari/604.1",,Safari 604.1,2603:6011:840e:c400:5975:4d40:a30:d52f,375,,63287f5ea8e0224fe5713a99,640bf17bc63532433c4be603,64024c13edfbd03a3efa7bb9,2,2,4,7,3,1,1,4,3,2,2,3,4,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,0,0,0,0,0,0,3,1,2,1,0,0,0,1,0,0,144,CBC1_1674746525_6,,14,3,5,13,8,34,14,15,20,10,16,14,16,18,9,9,7,,,4,4,3,4,3,7,9
145,10 Mar 2023 - 20:12:40 MST,10 Mar 2023 - 20:17:31 MST,291,288,1678504360,1678504651,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; arm_64; Android 11; motorola one 5G ace) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 YaBrowser/23.1.6.121.00 SA/3 Mobile Safari/537.36",Android 11,SA 3,2607:fb90:8ad7:8f3:d25f:c0a7:c0ba:27a3,432,,6384e535ba619451063f5223,640bf18a5f4470dd26bcd40c,64024c13edfbd03a3efa7bb9,3,2,4,2,2,2,5,5,5,5,5,2,5,3,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,0,0,0,0,0,0,3,2,2,1,0,1,0,1,0,0,145,CBC1_1674746525_6,,11,3,6,12,10,49,31,20,15,13,12,16,14,8,11,14,8,,,4,2,3,4,4,5,13
146,10 Mar 2023 - 20:12:55 MST,10 Mar 2023 - 20:19:11 MST,376,374,1678504375,1678504751,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G990U1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2603:9001:3e03:85e1:109c:1f8d:7165:c1d4,360,,63fa791a9b364fd7abb975ff,640bf16d5f4470dd26bcd407,64024c13edfbd03a3efa7bb9,6,1,2,,2,2,2,3,3,5,4,5,4,1,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,0,0,0,0,0,0,3,1,2,1,0,0,0,1,0,0,146,CBC1_1674746525_6,,7,4,3,,16,64,36,29,30,17,30,25,22,14,13,17,16,,,4,4,3,3,4,4,9
147,10 Mar 2023 - 20:13:21 MST,10 Mar 2023 - 20:26:09 MST,768,766,1678504401,1678505169,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2603:9000:d805:b296:800e:8c7b:e6f1:6d50,414,,606a3cf263a18869ac8ee0ed,640bedefacac807e44ccdd8b,64024c13edfbd03a3efa7bb9,1,2,4,4,2,2,2,4,1,2,3,3,4,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,0,0,0,0,0,0,5,6,2,0,0,0,1,0,0,0,147,CBC1_1674746525_6,,9,56,8,32,6,42,18,10,23,18,19,16,83,17,11,8,139,,,16,10,10,7,178,13,17
148,10 Mar 2023 - 20:13:57 MST,10 Mar 2023 - 20:18:20 MST,263,259,1678504437,1678504700,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/110.0.5481.114 Mobile/15E148 Safari/604.1",,Mobile 15E148,2600:4041:51a2:5f00:acd0:c997:7846:c7ac,375,,5b233660648d5b0001b7de87,640bf181ede567f6aea9ec31,64024c13edfbd03a3efa7bb9,5,1,3,2,2,2,5,5,5,5,4,5,3,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,1,0,0,0,0,0,0,3,3,2,1,0,1,1,1,0,0,148,CBC1_1674746525_6,,8,4,4,12,5,15,9,30,13,13,25,12,20,9,10,14,12,,,4,4,5,4,5,9,13
149,10 Mar 2023 - 20:14:12 MST,10 Mar 2023 - 20:17:49 MST,217,215,1678504452,1678504669,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-S906U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Mobile Safari/537.36",Android 13,Chrome 110.0.0.0,2600:1002:b01c:af83:e05a:9ae4:f723:44f3,384,,5f20b2622dadf43eb7ffe491,640bf1cab2b80d85239d4df6,64024c13edfbd03a3efa7bb9,2,2,4,6,4,2,4,1,1,3,2,4,2,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,0,0,0,0,0,0,6,6,1,0,0,0,0,1,0,0,149,CBC1_1674746525_6,,8,3,5,7,15,29,23,8,12,10,8,10,8,10,8,9,17,,,2,4,2,4,3,3,7
150,10 Mar 2023 - 20:14:15 MST,10 Mar 2023 - 20:18:46 MST,271,269,1678504455,1678504726,1,5,0,,Terminate,1,"Mozilla/5.0 (Linux; Android 13; SM-G998U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/111.0.0.0 Mobile Safari/537.36",Android 13,Chrome 111.0.0.0,12.32.228.3,384,,63ed169795f73b1e07beeebf,640bf1f6734e9b4fb3c946ea,64024c13edfbd03a3efa7bb9,2,2,4,2,2,4,4,3,1,3,1,4,4,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,0,0,0,0,5,5,2,0,0,1,1,1,0,0,150,CBC1_1674746525_6,,5,3,2,14,14,37,28,24,25,18,10,8,15,11,8,10,16,,,2,3,2,3,3,3,5
151,10 Mar 2023 - 20:14:23 MST,10 Mar 2023 - 20:18:49 MST,266,263,1678504463,1678504729,1,5,0,,Terminate,1,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,Safari 604.1,2601:881:201:b700:d31:d3cc:49db:bef9,504,,63835373664722d949bab661,640bf20069b28dc8629d4dff,64024c13edfbd03a3efa7bb9,2,1,2,6,5,2,1,1,2,4,3,5,4,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,0,0,0,0,0,0,3,1,2,0,0,0,1,1,0,0,151,CBC1_1674746525_6,,5,3,4,27,4,24,20,20,16,11,9,12,14,16,15,9,11,,,6,9,4,4,4,4,12
